Full Path:,sound/farmageddon_sounds/farmer_win04.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,jug_pickup01,,Events:,[]
Full Path:,sound/farmageddon_sounds/jug_pickup01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,jug_pickup02,,Events:,[]
Full Path:,sound/farmageddon_sounds/jug_pickup02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,jug_pickup03,,Events:,[]
Full Path:,sound/farmageddon_sounds/jug_pickup03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_01,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_02,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_03,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_04,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_04.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_05,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_05.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_06,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_06.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_07,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_07.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_08,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_08.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_09,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_09.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_10,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_10.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_11,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_11.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_12,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_12.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,morice_13,,Events:,[]
Full Path:,sound/farmageddon_sounds/morice_13.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,mouth_close,,Events:,[]
Full Path:,sound/farmageddon_sounds/mouth_close.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,mouth_open,,Events:,[]
Full Path:,sound/farmageddon_sounds/mouth_open.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,guit1,,Events:,[]
Full Path:,sound/fortezza_muzak/guit1.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,opera,,Events:,[]
Full Path:,sound/fortezza_muzak/opera.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,freakyfairround,,Events:,[]
Full Path:,sound/freakyfairround.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,giant,,Events:,[]
Full Path:,sound/giant.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,spellspawn_v2,,Events:,[]
Full Path:,sound/graveyard/spellspawn_v2.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,kindled_wind01,,Events:,[]
Full Path:,sound/hacksaw/kindled_wind01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sawblade_hacking,,Events:,[]
Full Path:,sound/hacksaw/sawblade_hacking.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sawblade_hacking_stone,,Events:,[]
Full Path:,sound/hacksaw/sawblade_hacking_stone.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sawblade_souls_release,,Events:,[]
Full Path:,sound/hacksaw/sawblade_souls_release.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,the_burning01,,Events:,[]
Full Path:,sound/hacksaw/the_burning01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_castle_voices1,,Events:,[]
Full Path:,sound/hearth/amb_castle_voices1.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_castle_voices2,,Events:,[]
Full Path:,sound/hearth/amb_castle_voices2.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_castle_voices3,,Events:,[]
Full Path:,sound/hearth/amb_castle_voices3.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_steam_rush_01,,Events:,[]
Full Path:,sound/hearth/amb_steam_rush_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_steam_rush_02,,Events:,[]
Full Path:,sound/hearth/amb_steam_rush_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_steam_rush_03,,Events:,[]
Full Path:,sound/hearth/amb_steam_rush_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_wind_castle,,Events:,[]
Full Path:,sound/hearth/amb_wind_castle.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,clock_steam_timer,,Events:,[]
Full Path:,sound/hearth/clock_steam_timer.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,doppler_carousel_of_curses,,Events:,[]
Full Path:,sound/hearth/doppler_carousel_of_curses.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,high_wind,,Events:,[]
Full Path:,sound/hearth/high_wind.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,large_brake_metal_squeal,,Events:,[]
Full Path:,sound/hearth/large_brake_metal_squeal.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,piston_pump_looped,,Events:,[]
Full Path:,sound/hearth/piston_pump_looped.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,piston_pump_looped_indoor,,Events:,[]
Full Path:,sound/hearth/piston_pump_looped_indoor.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,slot_machine_spin,,Events:,[]
Full Path:,sound/hearth/slot_machine_spin.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,train_wheels_loop_outdoor,,Events:,[]
Full Path:,sound/hearth/train_wheels_loop_outdoor.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,distillery_ding,,Events:,[]
Full Path:,sound/hla/distillery_ding.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_hell_mystic,,Events:,[]
Full Path:,sound/hla_2025_1/amb_hell_mystic.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_hell_tree,,Events:,[]
Full Path:,sound/hla_2025_1/amb_hell_tree.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_laughs_07,,Events:,[]
Full Path:,sound/hla_2025_1/amb_laughs_07.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_laughs_08,,Events:,[]
Full Path:,sound/hla_2025_1/amb_laughs_08.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,amb_laughs_10,,Events:,[]
Full Path:,sound/hla_2025_1/amb_laughs_10.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,demo_charge_01,,Events:,[]
Full Path:,sound/infection/demo_charge_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,demo_charge_02,,Events:,[]
Full Path:,sound/infection/demo_charge_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,demo_charge_03,,Events:,[]
Full Path:,sound/infection/demo_charge_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,demo_charge_rampup_01,,Events:,[]
Full Path:,sound/infection/demo_charge_rampup_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,demo_charge_rampup_02,,Events:,[]
Full Path:,sound/infection/demo_charge_rampup_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,demo_charge_rampup_03,,Events:,[]
Full Path:,sound/infection/demo_charge_rampup_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,engineer_emp_01,,Events:,[]
Full Path:,sound/infection/engineer_emp_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,engineer_emp_02,,Events:,[]
Full Path:,sound/infection/engineer_emp_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,engineer_emp_03,,Events:,[]
Full Path:,sound/infection/engineer_emp_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,engineer_emp_04,,Events:,[]
Full Path:,sound/infection/engineer_emp_04.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,medic_zombie_heal,,Events:,[]
Full Path:,sound/infection/medic_zombie_heal.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sfx_infection_emp_grenade_beep,,Events:,[]
Full Path:,sound/infection/sfx_infection_emp_grenade_beep.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sfx_infection_emp_grenade_explode1,,Events:,[]
Full Path:,sound/infection/sfx_infection_emp_grenade_explode1.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sniper_spit_01,,Events:,[]
Full Path:,sound/infection/sniper_spit_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sniper_spit_end,,Events:,[]
Full Path:,sound/infection/sniper_spit_end.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,sniper_spit_start,,Events:,[]
Full Path:,sound/infection/sniper_spit_start.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,soldier_pounce_01,,Events:,[]
Full Path:,sound/infection/soldier_pounce_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,soldier_pounce_02,,Events:,[]
Full Path:,sound/infection/soldier_pounce_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,soldier_pounce_03,,Events:,[]
Full Path:,sound/infection/soldier_pounce_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,soldier_pounce_04,,Events:,[]
Full Path:,sound/infection/soldier_pounce_04.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,spy_reveal_01,,Events:,[]
Full Path:,sound/infection/spy_reveal_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,spy_reveal_02,,Events:,[]
Full Path:,sound/infection/spy_reveal_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,spy_reveal_03,,Events:,[]
Full Path:,sound/infection/spy_reveal_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,inv_walker_explode,,Events:,[]
Full Path:,sound/items/inv_walker_explode.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,inv_walker_explode1,,Events:,[]
Full Path:,sound/items/inv_walker_explode1.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_lose,,Events:,[]
Full Path:,sound/koth_dusker/dusker_lose.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_point01,,Events:,[]
Full Path:,sound/koth_dusker/dusker_point01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_point02,,Events:,[]
Full Path:,sound/koth_dusker/dusker_point02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_point03,,Events:,[]
Full Path:,sound/koth_dusker/dusker_point03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_roundstart01,,Events:,[]
Full Path:,sound/koth_dusker/dusker_roundstart01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_roundstart02,,Events:,[]
Full Path:,sound/koth_dusker/dusker_roundstart02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_roundstart03,,Events:,[]
Full Path:,sound/koth_dusker/dusker_roundstart03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_roundstart04,,Events:,[]
Full Path:,sound/koth_dusker/dusker_roundstart04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,dusker_win,,Events:,[]
Full Path:,sound/koth_dusker/dusker_win.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,balloonbomb_explosion_01,,Events:,[]
Full Path:,sound/laughter_sounds/balloonbomb_explosion_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,fortuneresponse_1,,Events:,[]
Full Path:,sound/laughter_sounds/fortuneresponse_1.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,fortuneresponse_2,,Events:,[]
Full Path:,sound/laughter_sounds/fortuneresponse_2.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,fortuneresponse_3,,Events:,[]
Full Path:,sound/laughter_sounds/fortuneresponse_3.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,fortuneresponse_4,,Events:,[]
Full Path:,sound/laughter_sounds/fortuneresponse_4.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,fortuneresponse_5,,Events:,[]
Full Path:,sound/laughter_sounds/fortuneresponse_5.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_demo_01,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_demo_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_heavy_01,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_heavy_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_medic_01,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_medic_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_scout_01,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_scout_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_scout_02,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_scout_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_sniper_01,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_sniper_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_soldier_01,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_soldier_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,haunted_spy_01,,Events:,[]
Full Path:,sound/laughter_sounds/haunted_spy_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,hhhstatue_response_01,,Events:,[]
Full Path:,sound/laughter_sounds/hhhstatue_response_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,hhhstatue_response_02,,Events:,[]
Full Path:,sound/laughter_sounds/hhhstatue_response_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,hhhstatue_response_03,,Events:,[]
Full Path:,sound/laughter_sounds/hhhstatue_response_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,hhhstatue_response_04,,Events:,[]
Full Path:,sound/laughter_sounds/hhhstatue_response_04.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,hhhstatue_response_05,,Events:,[]
Full Path:,sound/laughter_sounds/hhhstatue_response_05.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,hhhstatue_response_06,,Events:,[]
Full Path:,sound/laughter_sounds/hhhstatue_response_06.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,shack_belize_birds_lp_01,,Events:,[]
Full Path:,sound/lazarus/ambient/shack_belize_birds_lp_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_01,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_02,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_03,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_04,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_04.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_05,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_05.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_06,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_06.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_07,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_07.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_08,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_08.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_09,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_09.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,trop_bird_10,,Events:,[]
Full Path:,sound/lazarus/ambient/trop_bird_10.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,lowgravitydown,,Events:,[]
Full Path:,sound/lowgravitydown.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,lowgravityup,,Events:,[]
Full Path:,sound/lowgravityup.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,ambient_castle,,Events:,[]
Full Path:,sound/mannsylvania/ambient_castle.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,ambient_outside,,Events:,[]
Full Path:,sound/mannsylvania/ambient_outside.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,bats_01,,Events:,[]
Full Path:,sound/mannsylvania/bats_01.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,bats_02,,Events:,[]
Full Path:,sound/mannsylvania/bats_02.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,bats_03,,Events:,[]
Full Path:,sound/mannsylvania/bats_03.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,bats_04,,Events:,[]
Full Path:,sound/mannsylvania/bats_04.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,bats_05,,Events:,[]
Full Path:,sound/mannsylvania/bats_05.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,blood_pickup,,Events:,[]
Full Path:,sound/mannsylvania/blood_pickup.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,castleplaceholder,,Events:,[]
Full Path:,sound/mannsylvania/castleplaceholder.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,organmusic,,Events:,[]
Full Path:,sound/mannsylvania/organmusic.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,organmusic_close,,Events:,[]
Full Path:,sound/mannsylvania/organmusic_close.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,marble_cutter_collapse,,Events:,[]
Full Path:,sound/marble_cutter_collapse.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,maul_package2,,Events:,[]
Full Path:,sound/maul_package2.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,merasmus_bonus_04,,Events:,[]
Full Path:,sound/merasmus_bonus_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,merasmus_bonus_05,,Events:,[]
Full Path:,sound/merasmus_bonus_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,merasmus_shop_music,,Events:,[]
Full Path:,sound/merasmus_shop_music.wav,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,swiss_your_team_lost,,Events:,[]
Full Path:,sound/misc/swiss_your_team_lost.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,swiss_your_team_won,,Events:,[]
Full Path:,sound/misc/swiss_your_team_won.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
,,,Criteria:,[]

Filename:,moneymap_blank,,Events:,[]
